Customer_Id,Age,Income,Credit_Score,Region,Gender,Loan_Amount,Loan_Tenure,Default,Repayment_time,Loan_purpose,Gold_price_fluctuation,Gold_purity,Branch_location,Processing_time,Responded_to_promotion,Branch_size,Turnaround_time
2071,54,53826,709,Urban,Male,392161,9,0,10,Business,0.87,18.14,Rural,20,0,6,33
2072,63,130034,588,Urban,Female,351607,6,0,6,Medical,5.77,19.39,Urban,21,1,6,17
2073,57,104242,678,Semi-urban,Female,459292,10,0,4,Personal,3.24,19.92,Rural,17,1,3,15
2074,45,143066,399,Rural,Male,460615,5,0,5,Personal,-6.27,19.24,Urban,16,0,5,44
2075,30,70100,623,Rural,Male,377635,7,0,10,Business,-2.37,20.19,Rural,18,0,9,35
2076,54,145170,628,Semi-urban,Female,416347,8,0,4,Business,9.25,23.27,Rural,25,1,3,29
2077,27,155431,520,Urban,Male,252923,8,0,1,Personal,5.45,18.29,Urban,10,1,5,26
2078,33,116205,409,Semi-urban,Male,20020,3,1,4,Business,-4.74,22.81,Urban,19,0,6,23
2079,29,32809,448,Semi-urban,Male,472987,3,0,6,Education,-4.38,20.55,Urban,11,0,4,44
2080,21,84450,705,Rural,Male,103170,5,0,11,Personal,-4.92,23.44,Urban,22,1,3,18
2081,28,58428,709,Urban,Male,326667,5,0,2,Personal,-3.42,22.0,Semi_urban,13,1,5,32
2082,22,92790,428,Rural,Male,342187,2,0,7,Education,8.57,18.99,Semi_urban,27,0,6,46
2083,40,131126,783,Rural,Male,68477,5,1,9,Medical,-1.33,23.76,Semi_urban,25,0,5,43
2084,45,110321,407,Urban,Female,252137,1,1,11,Medical,-2.71,18.93,Urban,10,0,6,5
2085,27,22093,688,Urban,Male,360564,11,0,10,Medical,-5.22,20.02,Semi_urban,20,1,3,20
2086,21,64498,724,Urban,Female,207316,7,0,2,Medical,7.85,23.87,Semi_urban,15,1,3,16
2087,25,136251,746,Semi-urban,Female,95334,11,0,7,Education,9.15,19.27,Semi_urban,29,1,5,4
2088,47,60985,367,Urban,Male,206139,7,0,2,Education,-3.53,21.79,Semi_urban,23,0,6,37
2089,48,52009,365,Semi-urban,Female,199173,1,0,9,Business,2.33,23.87,Urban,29,1,3,24
2090,45,148515,803,Rural,Male,429998,3,0,1,Education,9.17,22.13,Rural,23,1,7,14
2091,44,37718,803,Urban,Female,115918,8,0,4,Education,-0.01,21.98,Urban,17,1,9,8
2092,31,36705,620,Semi-urban,Female,297048,11,0,2,Medical,-0.63,21.73,Rural,25,1,3,4
2093,24,107618,746,Semi-urban,Male,89073,9,0,1,Medical,0.55,21.33,Urban,21,0,6,35
2094,53,82598,509,Semi-urban,Female,237075,3,0,2,Business,-9.34,23.69,Urban,24,0,7,40
2095,56,97878,669,Semi-urban,Male,221312,6,0,10,Education,-4.0,21.26,Semi_urban,16,1,3,35
2096,34,32239,757,Rural,Female,464318,6,0,6,Personal,3.98,21.98,Semi_urban,12,0,6,21
2097,63,66622,462,Urban,Male,226813,6,0,5,Medical,9.33,22.43,Urban,17,0,5,8
2098,55,66665,631,Urban,Male,496357,5,0,1,Medical,1.37,21.17,Semi_urban,29,0,9,13
2099,34,52274,649,Urban,Female,433719,6,0,3,Education,-6.19,23.33,Rural,23,1,5,44
2100,62,162491,767,Urban,Male,256233,6,1,10,Education,-1.46,18.14,Rural,16,0,3,22
2101,42,128368,725,Urban,Male,474461,10,0,6,Business,-0.2,20.37,Semi_urban,29,1,9,24
2102,25,166075,626,Urban,Female,87644,6,1,5,Business,-6.96,21.7,Semi_urban,26,1,6,36
2103,63,181938,405,Semi-urban,Male,492688,8,0,6,Education,-3.41,18.11,Urban,21,1,6,19
2104,62,173060,554,Urban,Female,127507,11,0,8,Education,-1.1,23.62,Urban,13,0,6,33
2105,64,128563,657,Semi-urban,Female,451416,6,0,6,Personal,-4.76,22.96,Urban,28,0,6,39
2106,40,156746,743,Rural,Female,330071,3,0,11,Business,-2.92,19.31,Semi_urban,14,1,5,10
2107,42,113103,412,Semi-urban,Male,57050,7,1,5,Personal,-4.48,19.99,Semi_urban,10,1,7,12
2108,62,86446,329,Rural,Female,39232,6,0,11,Personal,2.26,22.06,Urban,20,0,5,47
2109,35,49072,823,Urban,Male,489635,11,0,4,Education,1.57,20.05,Semi_urban,25,1,9,39
2110,34,53717,345,Rural,Female,347800,9,0,5,Education,1.03,23.14,Rural,11,1,8,18
2111,44,177723,470,Rural,Female,331165,4,0,11,Education,-8.07,19.49,Rural,11,1,5,18
2112,55,137202,429,Semi-urban,Female,310058,1,0,9,Personal,-6.33,22.91,Rural,20,0,3,25
2113,30,195363,652,Semi-urban,Male,331000,6,0,10,Personal,-7.78,20.79,Urban,18,0,5,25
2114,34,142389,502,Rural,Female,116290,9,0,11,Business,-8.73,20.72,Urban,12,1,5,27
2115,23,129525,525,Rural,Male,51798,8,0,6,Business,-5.06,19.01,Rural,10,0,4,6
2116,40,24646,379,Urban,Male,184858,2,0,5,Medical,-6.11,23.9,Rural,21,1,3,21
2117,32,59713,609,Semi-urban,Male,43382,3,0,11,Business,4.5,20.07,Rural,27,1,7,46
2118,41,87936,334,Rural,Male,28473,8,0,11,Medical,3.92,19.23,Semi_urban,19,1,3,32
2119,38,195403,460,Semi-urban,Male,168993,11,0,8,Business,-5.97,18.19,Rural,25,1,9,30
2120,53,42185,734,Urban,Female,388595,9,0,5,Medical,-6.69,20.96,Rural,25,1,3,20
2121,33,104263,837,Urban,Male,240835,8,0,5,Business,-7.1,18.19,Urban,22,1,4,42
2122,23,72107,524,Rural,Female,428211,10,0,8,Business,-3.6,20.73,Urban,13,1,4,3
2123,46,37563,745,Urban,Female,418666,1,0,9,Personal,-4.12,23.42,Semi_urban,20,1,5,5
2124,48,90729,616,Rural,Male,497330,3,1,8,Education,-9.43,20.99,Rural,10,0,6,32
2125,47,35701,713,Semi-urban,Female,447518,11,0,9,Business,1.36,18.26,Urban,23,1,6,15
2126,54,199289,394,Semi-urban,Female,471889,8,0,9,Personal,7.96,19.59,Semi_urban,21,0,9,23
2127,27,195682,524,Rural,Male,20765,1,0,8,Personal,0.78,18.29,Semi_urban,23,0,9,40
2128,35,148331,365,Rural,Male,359478,7,0,7,Education,-8.72,23.29,Semi_urban,17,0,5,25
2129,61,180482,696,Rural,Female,210878,4,0,7,Business,1.99,19.44,Urban,18,1,7,18
2130,55,119280,509,Semi-urban,Male,71314,7,1,1,Medical,-0.3,18.39,Rural,20,1,9,15
2131,49,58665,773,Semi-urban,Male,444606,4,0,7,Medical,8.14,23.79,Rural,23,0,7,24
2132,37,35957,789,Urban,Female,156705,8,0,10,Education,-2.74,20.92,Rural,14,1,4,24
2133,21,199199,479,Urban,Male,320264,6,0,6,Education,5.04,20.43,Semi_urban,10,1,5,45
2134,32,66008,823,Semi-urban,Male,307579,10,1,1,Education,-9.23,23.56,Urban,28,0,3,24
2135,23,81920,758,Semi-urban,Male,84843,10,0,10,Business,4.43,21.19,Urban,22,0,3,41
2136,45,183947,367,Rural,Male,107900,8,0,10,Business,-9.17,19.69,Rural,23,0,3,34
2137,44,133828,628,Semi-urban,Male,12357,1,1,8,Business,-3.11,22.75,Semi_urban,18,0,7,33
2138,49,143852,501,Semi-urban,Male,73089,9,0,9,Personal,8.96,19.63,Rural,18,0,4,26
2139,30,152698,774,Urban,Female,33820,11,0,11,Medical,4.06,20.66,Rural,12,1,6,12
2140,26,110815,817,Urban,Male,287631,9,0,11,Personal,8.5,22.82,Semi_urban,23,0,3,28
2141,50,184714,314,Rural,Female,84507,6,0,2,Personal,-0.08,23.59,Rural,23,0,5,27
2142,63,58311,341,Urban,Female,289332,9,0,4,Business,2.12,21.64,Semi_urban,19,0,7,18
2143,29,52356,842,Rural,Female,345560,6,0,11,Education,0.35,21.03,Urban,18,0,4,7
2144,58,23809,588,Semi-urban,Female,36310,6,0,7,Education,-0.42,18.46,Semi_urban,16,1,5,9
2145,32,194443,832,Semi-urban,Male,402780,4,0,11,Personal,1.56,21.7,Urban,26,1,8,24
2146,50,54875,543,Rural,Female,240840,3,0,1,Education,-9.22,19.96,Rural,21,0,8,31
2147,26,29465,473,Urban,Male,486851,3,0,8,Personal,-6.29,21.09,Rural,18,0,3,11
2148,61,93844,833,Urban,Female,361802,2,0,9,Education,-5.71,22.47,Rural,15,1,5,39
2149,61,106889,808,Semi-urban,Female,287206,4,0,8,Business,-2.34,21.84,Semi_urban,28,1,7,8
2150,55,35250,543,Urban,Male,84671,9,0,2,Personal,-1.31,18.58,Semi_urban,26,1,9,5
2151,39,66023,359,Rural,Male,410631,7,0,8,Medical,4.79,20.38,Urban,23,1,9,32
2152,23,121350,403,Semi-urban,Female,336385,3,0,8,Personal,-6.69,19.2,Rural,10,1,8,16
2153,26,197696,602,Urban,Male,499878,8,0,2,Education,1.4,18.91,Semi_urban,24,0,4,1
2154,20,36427,376,Semi-urban,Female,276188,9,1,11,Business,-4.55,19.32,Rural,27,0,4,27
2155,63,184348,317,Semi-urban,Male,173022,1,0,9,Business,0.31,23.52,Rural,26,1,9,16
2156,64,91643,833,Urban,Male,156421,1,1,1,Medical,2.53,22.28,Rural,25,1,5,24
2157,61,154511,483,Rural,Female,436184,9,0,7,Business,1.65,23.45,Rural,18,1,5,16
2158,32,98672,849,Urban,Male,262275,9,0,2,Business,-5.69,21.04,Urban,27,0,3,5
2159,41,37300,580,Urban,Female,420933,7,0,8,Personal,4.19,18.01,Urban,20,0,5,42
2160,40,80289,587,Urban,Male,67263,3,0,8,Business,3.08,18.21,Semi_urban,28,0,6,11
2161,41,168254,824,Urban,Female,61917,4,0,4,Education,8.64,18.87,Semi_urban,14,0,4,9
2162,47,177981,773,Urban,Female,436587,7,0,8,Medical,2.68,22.68,Semi_urban,11,1,4,43
2163,28,39659,566,Urban,Female,206082,9,0,5,Medical,4.41,19.21,Urban,15,0,6,18
2164,45,182475,656,Rural,Male,13647,8,0,9,Personal,6.22,18.61,Rural,11,0,4,1
2165,28,184658,300,Semi-urban,Female,412406,8,0,1,Education,-7.88,23.17,Urban,13,1,9,4
2166,34,30360,326,Rural,Female,110479,1,0,5,Business,3.93,19.37,Semi_urban,17,1,8,30
2167,29,41424,847,Urban,Male,478421,6,0,9,Personal,-3.63,21.01,Urban,25,0,3,38
2168,43,118035,459,Rural,Female,103533,6,0,6,Education,6.46,20.04,Rural,24,0,6,14
2169,61,68791,698,Semi-urban,Female,290335,5,0,4,Business,-0.4,23.38,Rural,10,1,8,22
2170,27,154137,842,Rural,Female,263837,11,0,1,Personal,1.61,22.23,Rural,13,1,9,2
2171,43,32300,426,Urban,Male,395670,1,0,10,Medical,-4.79,20.72,Rural,12,1,8,41
2172,35,53370,509,Semi-urban,Male,103259,3,0,6,Business,3.01,23.18,Urban,10,1,7,4
2173,45,47209,449,Urban,Female,387426,4,0,11,Medical,-9.29,22.36,Rural,13,1,5,6
2174,46,40927,330,Urban,Male,436003,10,0,7,Business,4.97,22.85,Rural,19,1,6,32
2175,56,54579,601,Semi-urban,Female,106781,7,1,7,Business,-6.73,23.87,Rural,10,0,8,26
2176,23,29032,556,Semi-urban,Male,188582,5,0,9,Medical,-5.45,19.22,Semi_urban,16,1,3,13
2177,43,113254,356,Urban,Female,85840,2,0,4,Business,-9.98,19.21,Semi_urban,24,1,9,12
2178,38,98413,308,Rural,Female,218751,3,0,4,Education,-3.74,21.34,Urban,18,1,9,5
2179,55,191803,304,Semi-urban,Female,375430,1,0,5,Business,-2.24,21.2,Rural,25,0,6,35
2180,58,133528,413,Rural,Male,329029,6,0,9,Personal,-5.32,23.21,Semi_urban,14,0,4,40
2181,29,143916,504,Rural,Female,170206,8,0,2,Education,-5.4,18.94,Semi_urban,29,1,4,39
2182,44,92302,323,Semi-urban,Female,160972,4,0,4,Business,7.86,20.55,Semi_urban,10,1,4,1
2183,37,105757,792,Rural,Male,332846,2,0,9,Personal,-3.47,21.17,Rural,19,1,4,28
2184,38,176174,705,Semi-urban,Male,221656,4,0,6,Personal,4.45,20.78,Urban,26,1,8,22
2185,55,185505,402,Semi-urban,Female,62924,10,1,6,Education,-5.25,18.4,Semi_urban,28,1,3,13
2186,29,35932,359,Semi-urban,Male,208958,4,1,7,Education,6.18,18.89,Urban,26,0,8,45
2187,52,45714,385,Semi-urban,Female,231118,5,0,5,Education,3.55,18.92,Rural,24,0,5,7
2188,24,77803,671,Rural,Male,174535,3,0,4,Medical,5.12,21.58,Semi_urban,12,1,9,28
2189,54,190815,501,Rural,Male,129679,9,0,11,Medical,-1.21,20.57,Urban,19,0,9,15
2190,63,153624,388,Semi-urban,Female,232142,7,0,3,Education,7.59,19.07,Rural,23,0,9,26
2191,53,76627,736,Semi-urban,Female,49587,9,0,2,Business,-2.52,22.42,Semi_urban,26,0,4,12
2192,52,197059,419,Semi-urban,Female,327341,7,0,7,Medical,2.02,22.82,Urban,26,0,8,45
2193,40,99810,455,Semi-urban,Male,455420,10,0,5,Education,2.8,19.26,Urban,15,1,3,38
2194,36,65380,698,Urban,Female,423964,4,0,1,Education,9.05,22.34,Rural,22,0,3,24
2195,41,180322,487,Rural,Male,439947,5,0,4,Personal,-7.31,18.38,Semi_urban,16,1,3,4
2196,56,84686,351,Rural,Female,71463,7,0,9,Medical,-7.29,23.14,Urban,18,0,7,32
2197,34,140321,830,Semi-urban,Female,250558,6,0,8,Education,-0.76,23.78,Semi_urban,25,0,7,45
2198,54,65028,779,Urban,Female,343780,9,0,11,Personal,8.36,18.94,Rural,14,0,9,6
2199,47,166367,529,Urban,Male,345923,3,0,7,Business,-9.57,22.72,Urban,26,0,8,2
2200,26,133141,780,Urban,Female,428994,8,0,5,Personal,-4.47,18.58,Semi_urban,10,1,6,37
2201,51,75248,429,Semi-urban,Male,177637,11,0,1,Medical,-4.33,23.77,Urban,18,0,9,32
2202,30,30523,354,Urban,Female,213706,10,0,5,Medical,-3.9,20.71,Semi_urban,27,1,3,22
2203,29,65530,570,Semi-urban,Female,123788,11,0,8,Business,-9.51,21.21,Urban,27,0,8,37
2204,28,33769,399,Urban,Male,320390,4,0,4,Personal,6.51,22.58,Rural,22,1,7,47
2205,33,132035,368,Semi-urban,Male,183258,9,0,5,Personal,-9.82,19.49,Semi_urban,18,1,7,7
2206,32,195717,598,Semi-urban,Male,388815,1,0,8,Education,-0.45,20.39,Semi_urban,16,0,8,39
2207,44,176629,828,Rural,Female,397574,5,0,5,Personal,-8.87,18.42,Urban,14,1,6,34
2208,21,99782,653,Semi-urban,Female,183724,4,0,4,Medical,5.97,21.69,Rural,17,1,4,8
2209,54,98382,451,Urban,Male,51558,5,0,11,Medical,4.93,22.8,Rural,10,1,5,29
2210,26,188157,629,Rural,Female,36244,6,0,4,Business,4.43,23.11,Semi_urban,10,0,5,38
2211,40,130939,415,Urban,Male,161649,1,0,6,Medical,4.73,21.22,Rural,22,1,8,21
2212,37,164542,841,Semi-urban,Male,484109,8,0,10,Personal,8.8,22.59,Rural,27,1,3,10
2213,22,98712,622,Rural,Female,258504,11,0,1,Medical,-1.66,18.9,Urban,11,1,6,8
2214,61,138643,528,Semi-urban,Male,464165,3,0,4,Education,7.23,22.46,Rural,18,0,8,47
2215,58,127417,659,Semi-urban,Female,34386,7,0,1,Education,-6.32,18.03,Rural,15,0,9,22
2216,60,157877,304,Urban,Male,461883,7,0,6,Medical,-0.97,19.17,Urban,28,0,8,15
2217,30,148256,327,Urban,Female,27312,9,0,8,Business,-9.82,21.81,Semi_urban,24,0,7,39
2218,58,121422,663,Urban,Male,482150,11,0,4,Education,-4.32,19.92,Urban,18,0,3,15
2219,43,109300,761,Rural,Female,375127,11,0,8,Medical,-0.84,20.46,Semi_urban,23,1,9,41
2220,38,26630,530,Urban,Male,259734,7,0,2,Medical,8.19,22.96,Urban,18,1,8,32
2221,23,144474,694,Semi-urban,Female,265996,8,0,5,Personal,-3.66,21.43,Semi_urban,11,1,9,27
2222,45,118869,570,Rural,Female,13718,4,0,3,Business,3.45,20.39,Semi_urban,17,0,4,31
2223,57,35701,603,Urban,Female,70536,10,1,7,Education,6.68,20.79,Semi_urban,24,1,5,16
2224,61,165931,682,Urban,Male,373910,4,0,9,Personal,-3.47,23.09,Urban,21,1,3,26
2225,51,172255,327,Urban,Female,236907,10,0,1,Education,-6.62,20.91,Semi_urban,18,0,7,7
2226,58,191510,818,Semi-urban,Male,266051,8,0,8,Medical,1.82,23.25,Urban,20,0,8,12
2227,64,117285,498,Urban,Male,153527,4,0,4,Education,-4.31,19.48,Semi_urban,26,0,4,39
2228,55,137556,381,Semi-urban,Male,259645,4,0,10,Business,3.05,21.2,Rural,23,0,9,7
2229,59,193316,387,Rural,Female,52078,10,1,11,Business,-7.31,20.21,Semi_urban,15,0,6,42
2230,56,35021,689,Urban,Male,282686,3,0,5,Business,-6.97,21.55,Semi_urban,29,0,5,13
2231,52,199115,750,Semi-urban,Male,384719,3,0,1,Personal,3.52,21.45,Urban,12,1,5,16
2232,55,84361,732,Urban,Female,126204,11,1,5,Education,9.47,21.43,Semi_urban,22,1,5,3
2233,22,152317,673,Urban,Female,463453,4,0,9,Business,-5.06,21.17,Urban,25,1,9,15
2234,28,192083,734,Rural,Female,396706,2,0,8,Personal,4.28,20.73,Semi_urban,21,0,7,3
2235,27,30355,486,Rural,Female,409986,3,0,8,Personal,0.64,23.46,Urban,22,1,3,36
2236,52,118841,689,Semi-urban,Male,389737,11,0,6,Personal,6.88,19.61,Rural,28,1,7,21
2237,25,199764,517,Semi-urban,Male,105299,2,0,9,Education,-2.22,20.6,Urban,18,1,9,19
2238,60,180786,407,Semi-urban,Male,401793,11,0,4,Business,9.43,19.27,Rural,19,1,5,12
2239,58,37198,849,Rural,Male,380355,6,0,6,Education,-8.35,19.99,Rural,28,0,3,26
2240,23,86951,648,Semi-urban,Male,125897,3,0,3,Personal,9.69,19.49,Urban,26,0,7,2
2241,32,152724,821,Rural,Female,170549,2,0,2,Education,6.92,22.02,Rural,16,1,5,20
2242,21,194697,325,Rural,Male,19322,9,0,9,Business,7.33,22.25,Semi_urban,26,1,5,29
2243,24,38740,347,Urban,Female,174957,8,0,5,Medical,6.85,19.66,Rural,23,1,6,28
2244,63,23810,669,Urban,Female,62813,5,0,11,Personal,7.24,23.9,Semi_urban,13,0,7,34
2245,46,143743,313,Semi-urban,Male,56442,9,0,2,Education,6.3,19.71,Semi_urban,25,0,6,39
2246,51,167641,486,Rural,Male,406744,5,0,5,Business,7.99,22.97,Semi_urban,29,0,3,3
2247,40,119855,823,Rural,Male,471722,5,0,6,Business,-0.78,19.76,Rural,10,0,9,42
2248,27,46783,578,Rural,Female,153211,11,1,8,Business,8.79,20.48,Rural,15,1,6,36
2249,57,141701,640,Urban,Female,233472,11,0,5,Business,-2.3,21.99,Urban,26,0,8,35
2250,27,98047,627,Rural,Female,376241,4,0,2,Personal,4.57,21.35,Urban,27,1,9,8
2251,22,29471,324,Semi-urban,Male,80447,3,0,7,Personal,4.21,21.04,Semi_urban,27,0,8,24
2252,63,130771,828,Semi-urban,Female,12212,10,1,5,Medical,6.42,22.77,Urban,21,1,5,30
2253,22,26163,725,Urban,Female,302011,9,0,11,Education,4.77,22.25,Rural,14,0,4,16
2254,41,82071,328,Semi-urban,Female,331806,4,0,2,Business,-9.29,23.49,Semi_urban,26,0,3,43
2255,25,36065,622,Rural,Female,103716,7,0,6,Business,4.78,19.39,Semi_urban,29,1,8,46
2256,21,142323,612,Rural,Male,229796,5,0,11,Personal,-9.53,18.1,Rural,14,0,7,22
2257,42,137969,569,Semi-urban,Female,314816,7,0,7,Medical,0.66,24.0,Semi_urban,19,0,6,8
2258,63,103456,594,Urban,Male,86682,8,0,8,Education,6.78,19.7,Urban,13,0,7,41
2259,21,199420,522,Rural,Male,65624,8,0,3,Education,6.59,18.26,Rural,20,1,4,37
2260,57,39154,374,Rural,Male,401209,10,0,11,Personal,6.83,19.48,Urban,28,1,3,15
2261,36,125703,401,Urban,Male,16654,6,0,4,Personal,2.05,22.01,Semi_urban,18,1,5,9
2262,54,40229,831,Rural,Female,5246,5,0,6,Personal,-6.32,21.53,Urban,10,1,6,38
2263,53,72587,472,Semi-urban,Male,323858,11,0,3,Medical,0.16,19.24,Urban,22,1,6,29
2264,42,69713,303,Semi-urban,Male,311882,2,0,11,Personal,0.32,19.12,Rural,24,0,3,40
2265,49,178069,778,Urban,Female,175817,8,0,6,Medical,-3.5,20.67,Semi_urban,14,1,4,14
2266,27,41101,694,Urban,Female,454874,5,1,9,Personal,-1.52,18.08,Rural,25,0,3,46
2267,41,60391,466,Semi-urban,Female,488739,8,0,5,Personal,7.44,18.01,Urban,28,0,6,29
2268,63,92723,599,Urban,Female,323391,6,0,2,Medical,0.36,21.7,Semi_urban,18,1,5,46
2269,55,186020,417,Semi-urban,Male,231843,8,0,10,Education,4.09,19.95,Semi_urban,28,1,6,28
2270,24,120264,811,Urban,Female,215264,1,0,2,Personal,-0.08,18.14,Semi_urban,14,0,4,14
2271,32,57921,474,Semi-urban,Female,151250,9,0,11,Personal,2.35,20.76,Semi_urban,19,0,7,4
2272,48,48460,458,Rural,Male,123055,9,0,7,Medical,-8.15,23.61,Urban,10,0,9,38
2273,50,172143,683,Rural,Male,296050,3,0,4,Education,8.63,19.53,Rural,17,0,7,39
2274,35,199354,526,Semi-urban,Female,138761,5,0,9,Education,-1.28,19.51,Urban,21,0,3,34
2275,61,111725,337,Rural,Male,169427,7,0,9,Medical,4.97,20.81,Urban,15,0,6,31
2276,49,78445,762,Semi-urban,Female,334148,8,0,6,Business,3.34,18.89,Semi_urban,11,0,4,17
2277,35,102208,730,Urban,Female,70768,7,0,10,Business,5.99,21.83,Rural,16,0,4,13
2278,31,126283,403,Rural,Male,175725,3,0,5,Education,-9.3,23.04,Semi_urban,12,0,7,14
2279,36,105779,492,Rural,Male,127699,7,0,7,Personal,8.71,19.17,Urban,14,0,7,20
2280,35,23060,549,Rural,Male,133881,1,0,5,Education,6.59,21.95,Urban,29,1,3,23
2281,31,145806,312,Semi-urban,Male,150304,5,0,9,Personal,6.68,23.33,Rural,26,1,9,4
2282,27,33731,687,Rural,Female,94060,9,0,9,Personal,-0.66,23.42,Rural,10,0,8,17
2283,39,97830,370,Urban,Female,105190,2,1,7,Personal,5.93,21.32,Urban,29,0,3,27
2284,22,135871,737,Rural,Male,21693,3,0,4,Education,1.5,18.91,Semi_urban,17,1,4,1
2285,35,40719,343,Urban,Female,488216,9,1,1,Personal,0.07,21.96,Rural,23,0,3,17
2286,49,198114,571,Rural,Male,161591,3,0,4,Education,5.7,22.41,Semi_urban,22,1,5,19
2287,64,69116,313,Rural,Female,358163,8,0,3,Personal,2.56,22.53,Urban,21,1,6,36
2288,42,46325,670,Urban,Female,466500,6,0,1,Personal,-8.46,23.61,Urban,14,1,5,26
2289,47,173669,411,Rural,Female,441701,7,0,10,Education,-3.71,21.69,Rural,11,0,3,18
2290,59,34551,678,Urban,Female,266633,5,0,4,Education,2.44,20.8,Rural,18,1,5,14
2291,24,113287,613,Urban,Female,334280,10,0,7,Medical,8.08,21.02,Semi_urban,11,1,3,5
2292,39,44278,714,Urban,Female,261300,7,0,2,Personal,8.66,19.93,Urban,10,1,7,37
2293,59,35141,784,Rural,Male,205431,10,0,7,Medical,6.78,18.34,Semi_urban,14,1,6,37
2294,63,87913,468,Rural,Male,245256,11,0,6,Personal,-4.91,22.3,Rural,28,1,8,21
2295,20,53615,545,Urban,Male,123002,10,0,9,Medical,-0.53,18.12,Urban,15,1,8,43
2296,49,142058,565,Rural,Female,296171,3,0,11,Medical,-1.33,18.38,Rural,18,0,6,33
2297,40,132684,542,Semi-urban,Male,331451,11,0,2,Business,-1.23,20.0,Urban,21,0,4,20
2298,39,47452,599,Urban,Female,173770,5,1,6,Education,-9.0,23.59,Semi_urban,17,0,3,16
2299,25,173797,626,Urban,Female,272873,6,0,11,Business,-6.53,20.9,Urban,15,0,8,6
2300,41,70391,829,Semi-urban,Female,265683,9,1,6,Medical,-6.93,19.29,Semi_urban,27,1,3,44
2301,37,140288,641,Semi-urban,Male,62143,4,0,6,Business,2.35,23.38,Rural,13,0,8,24
2302,27,133535,548,Urban,Female,313076,8,0,3,Business,-1.76,21.43,Urban,16,0,7,42
2303,58,162770,679,Semi-urban,Female,413282,8,0,6,Education,-3.51,20.22,Rural,11,1,7,22
2304,51,106711,831,Urban,Male,121529,10,0,9,Medical,-1.12,22.29,Semi_urban,16,1,3,23
2305,52,97850,680,Rural,Male,416236,6,1,11,Personal,-3.52,20.65,Urban,23,1,9,33
2306,35,129733,341,Semi-urban,Male,215038,8,0,3,Personal,5.15,22.38,Rural,17,1,9,30
2307,31,22365,644,Urban,Female,121363,5,0,2,Medical,-6.66,19.31,Semi_urban,24,1,7,39
2308,57,117662,560,Urban,Female,460392,1,1,8,Education,-8.88,18.9,Urban,16,1,6,20
2309,53,63372,605,Urban,Male,334470,4,0,3,Business,3.01,20.77,Urban,23,0,6,33
2310,33,64134,539,Semi-urban,Female,204752,11,1,5,Education,-5.39,19.92,Urban,10,0,3,40
2311,55,57823,612,Rural,Female,377160,6,0,5,Personal,2.87,21.63,Rural,16,0,8,16
2312,52,91158,740,Rural,Female,175807,9,0,2,Education,-8.83,22.73,Urban,23,0,4,13
2313,42,116076,432,Semi-urban,Male,493918,4,0,2,Business,-5.06,23.41,Semi_urban,11,1,9,27
2314,64,153021,350,Urban,Female,185379,6,0,6,Education,-6.92,22.56,Semi_urban,25,1,6,42
2315,21,69396,691,Urban,Male,421514,10,0,2,Personal,-4.19,20.05,Rural,14,1,6,14
2316,60,128336,822,Urban,Male,46893,11,0,6,Personal,-3.42,22.36,Urban,15,1,3,7
2317,40,51912,807,Semi-urban,Male,226759,5,0,7,Medical,-0.1,21.18,Semi_urban,29,1,6,10
2318,21,76947,653,Semi-urban,Female,129213,9,0,4,Medical,0.4,23.44,Semi_urban,29,1,6,12
2319,46,64387,694,Urban,Female,369791,10,0,10,Medical,2.6,22.24,Urban,14,0,9,40
2320,28,36508,395,Urban,Female,47411,6,0,4,Personal,-3.37,18.9,Semi_urban,29,0,3,13
2321,20,65592,405,Urban,Male,190387,3,0,3,Business,0.64,18.47,Urban,28,0,9,1
2322,30,129249,812,Semi-urban,Male,419148,2,0,1,Personal,9.8,21.26,Semi_urban,18,0,6,14
2323,22,21919,541,Semi-urban,Female,436222,3,0,4,Personal,-5.79,20.19,Rural,26,0,3,11
2324,42,62595,787,Rural,Female,454884,6,0,3,Education,-6.95,19.01,Rural,15,0,4,27
2325,45,160689,814,Urban,Male,83732,10,0,8,Medical,6.85,22.79,Rural,10,0,8,10
2326,23,53298,360,Urban,Female,399155,8,0,5,Education,-1.79,20.25,Rural,22,0,7,1
2327,37,158001,715,Rural,Male,409867,8,0,7,Business,6.94,18.52,Semi_urban,23,0,3,15
2328,25,34456,593,Urban,Male,276429,5,0,3,Business,-1.51,19.57,Semi_urban,28,0,9,42
2329,54,129599,601,Rural,Male,339770,1,0,3,Education,-9.57,22.06,Urban,23,1,6,9
2330,41,106676,469,Semi-urban,Male,189165,1,0,11,Personal,-2.5,21.89,Semi_urban,23,0,5,45
2331,62,103721,340,Rural,Female,294221,7,0,6,Education,2.2,19.57,Rural,17,0,7,23
2332,34,57924,530,Rural,Male,468114,2,0,10,Education,-1.05,20.05,Rural,17,1,4,13
2333,41,44240,708,Semi-urban,Male,183906,4,0,4,Personal,-0.81,18.3,Urban,29,0,7,8
2334,56,107381,596,Urban,Female,448829,10,0,8,Medical,9.97,23.72,Urban,27,0,3,10
2335,61,29228,754,Rural,Male,64757,5,0,3,Medical,0.88,19.96,Urban,22,0,6,14
2336,31,41686,356,Rural,Male,49733,8,0,5,Medical,3.94,23.58,Urban,18,0,8,37
